"913773966489210880";"DELETE";"REMINDER: The usual SIGs are on tonight. #3DPrinting /CAD/CAM & Mesh Networking. #sheffieldissuper #Sheffield"
"912339806352494593";"DELETE";"REMINDER: Open hackspace meeting tonight (2017-09-25) 6-9pm. All members and prospective members welcome."
"906830506070863872";"DELETE";"REMINDER: There is a heritage open day today (2017-09-10), until 5pm, at Portland Works. All are welcome, there is no charge!"
"906477681033834496";"DELETE";"REMINDER: Open hackspace session & BBQ today (2017-09-09) now till 6pm."
"904673678373396481";"DELETE";"REMINDER: Open hackspace session tonight (2017-09-04) 6-9pm. All members and prospective members welcome."
"901960502590533632";"DELETE";"REMINDER: Open hackspace session tonight (2017-08-28) 4-9pm.

NB: Opening 2 hours early for Bank Holiday."
"901187381067468800";"DELETE";"REMINDER: Game night tomorrow (2017-08-26) 6-9pm. All members and prospective members welcome. Additional fees apply."
"901186753687674880";"DELETE";"REMINDER: Open hackspace session tomorrow (2017-08-26) 11am - 6pm. All members and prospective members welcome. Game night follows."
"897106851011211266";"DELETE";"REMINDER: Open hackspace session tonight (2017-08-14) 6-9pm. All members and prospective members welcome."
"896292371557752832";"DELETE";"REMINDER: Open hackspace session today (2017-08-12) 11am - 6pm. All members and prospective members welcome."
"891235314303471616";"DELETE";"REMINDER: Gaming night (SIG) tonight. additional fees apply. Guards! Guards! board game on agenda for tonight."
"891234647748825088";"DELETE";"REMINDER: Open hackspace meeting today (2017-07-29) 11am - 5pm."
"889486022156984320";"DELETE";"REMINDER: Open hackspace session tonight (2017-07-24) 6-9pm. All members and prospective members welcome."
"886977369147363328";"DELETE";"REMINDER: Open hackspace session tonight (2017-07-17) 6-9pm. All members and prospective members welcome."
"885986526324248577";"DELETE";"REMINDER: Open hackspace session tomorrow (2017-07-15) 11am-5pm. All members and prospective members welcome."
"884403360669069312";"DELETE";"REMINDER: Open hackspace meeting tonight (2017-07-10) 6-9pm. All subscribed members and prospective members welcome."
"883730760603193344";"DELETE";"REMINDER: Gaming night (2017-07-08) starts at 6pm."
"883486341627097090";"DELETE";"REMINDER: Gaming night (SIG) tonight (2017-07-08) 6-9pm."
"883486089306152961";"DELETE";"REMINDER: Open hackspace session today (2017-07-08) 12-6pm. All members and prospective members welcome."
"881888059989557248";"DELETE";"REMINDER: Scheduled hackspace session tonight (2017-07-03) 6-9pm. All members and prospective members welcome."
"879267136790818816";"DELETE";"REMINDER: Scheduled open hackspace session tonight (2017-06-26) 6-9pm. All members and prospective members welcome."
"876026169107382272";"DELETE";"REMINDER: We are holding the first Sheffield Hackspace Game Night (SIG) tonight (2017-06-17) 6-9pm. All welcome, additional fees may apply."
"869003286090743809";"DELETE";"REMINDER: Bank holiday open hackspace session today (2017-05-29) 12-9pm. All members and prospective members welcome."
"866686809534853121";"DELETE";"REMINDER: Open hackspace session tonight (2017-05-22) 6-9pm. All members and prospective members welcome!"
"865859928745005056";"DELETE";"REMINDER: Scheduled open meeting today (2017-05-20) 11am-6pm. All members and prospective members welcome."
"861594062939443200";"DELETE";"REMINDER: Open hackspace session tonight (2017-05-08) 6-9pm. All members and prospective members welcome."
"856515074676187136";"DELETE";"REMINDER: Open hackspace session tonight (2017-04-24) 6-9pm. All members and prospective members welcome."
"853936601923280896";"DELETE";"REMINDER: There is an open hackspace session today (2017-04-17) 14:00 - 21:00. Note extended hours for Bank Holiday."
"851446920480514048";"DELETE";"REMINDER: Open hackspace meeting tonight (2017-04-10) 6-9pm. All members and prospective members welcome."
"848912505757945857";"DELETE";"REMINDER: There is a strike on Northern Rail on Saturday 8th of April. Be warned. https://www.northernrailway.co.uk/industrial-action …"
"848911985584607232";"DELETE";"REMINDER: Open hackspace session tonight (2017-04-03) 6-9pm. All members & prospective members welcome."
"845584244445458432";"DELETE";"REMINDER: Open hackspace session today (2017-03-25) 11am - 6pm. All members and prospective members welcome."
"843868122226573312";"DELETE";"REMINDER: Open hackspace session tonight (2017-03-20) 6-9pm. All members and prospective members welcome."
"840507782059167744";"DELETE";"REMINDER: Open hackspace session today (2017-03-11) 11am-6pm. All members and prospective members welcome."
"838758033828298752";"DELETE";"REMINDER: Open hackspace session tonight (2017-03-06) 6-9pm. All members and prospective members welcome."
"836231956891336704";"DELETE";"REMINDER: Open hackspace meeting tonight (2017-02-27) 6-9pm. All members and prospective members welcome."
"833705757484969984";"DELETE";"REMINDER: There is an open hackspace meeting tonight (2017-02-20) 6-9pm. All members and prospective members welcome."
"832614026291118081";"DELETE";"REMINDER: SIG meetings tonight (2017-02-17) 6-9pm... 3D Printing/CNC/CAD, Radio & Mesh Networking and Woodworking."
"831167335734079493";"DELETE";"REMINDER: There is an open hackspace meeting tonight (2017-02-13) between 6pm & 9pm. All current & prospective members welcome."
"830058936841728000";"DELETE";"REMINDER: Open hackspace meeting tomorrow (2017-02-11) 11am to 6pm. All current and prospective members welcome."
"830057771630473218";"DELETE";"REMINDER: There are 3 SIG meetings happening tonight (2017-02-10) 6-9pm. Radio & mesh networking, woodworking and 3D printing/CNC/CAD."
"828631686384582656";"DELETE";"REMINDER: Open hackspace meeting tonight (2017-02-06) 6-9pm. All members and prospective members welcome."
"827543085307555840";"DELETE";"REMINDER: Radio & Mesh networking, 3D printing & CNC/CAD and woodworking night at the hackspace tonight (2017-01-03) 6-9pm."
"826094377269395456";"DELETE";"REMINDER: Open hackspace meeting tonight (2017-01-30) 6-9pm. All members and prospective members welcome."
"825322189360660481";"DELETE";"REMINDER: There is a hackspace open meeting today until 6pm ish (commons undefeated by other works). All members welcome."
"823580314370998272";"DELETE";"REMINDER: There is a scheduled hackspace meeting tonight from 6-9pm. Al members and those interested, welcome to attend!"
"818484061127790592";"DELETE";"REMINDER: It's the first open hackspace meeting tonight from 6 - 9pm. All members and interested parties welcome."
"795668547762581504";"DELETE";"REMINDER: Hackspace open as usual tonight from 6-9pm. All current & prospective members & welcome."
